dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,wx09xsem,LA-CDIP_InternVL3-2B_contrastive_20260209-145716,finished,contrastive,3,contrastive_k3,0.0002566965468751349,0.9148164318694146,64.0,0.09390547263681594,0.1654228855721393,0.07151741293532336,0.029408037282049652,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/wx09xsem,0.08755480345120391,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,ctq8j5vq,LA-CDIP_InternVL3-2B_contrastive_20260209-155702,finished,contrastive,3,contrastive_k3,0.00044438146294573056,0.7281616519246334,64.0,0.08644278606965175,0.08644278606965175,0.0,0.04101315902462941,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/ctq8j5vq,0.12745594509428115,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,j6vkrh7g,LA-CDIP_InternVL3-2B_contrastive_20260209-165652,finished,contrastive,3,contrastive_k3,3.031961321717606e-06,0.9703075918642486,64.0,0.007462686567164179,0.025342039800995045,0.017879353233830865,0.007332347716373549,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/j6vkrh7g,0.005855357666622296,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,g3ip00ix,LA-CDIP_InternVL3-2B_contrastive_20260209-175724,finished,contrastive,3,contrastive_k3,1.8761314359772004e-06,0.9197592241528468,64.0,0.007462686567164179,0.025342039800995045,0.017879353233830865,0.011684952140414004,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/g3ip00ix,0.010207962090662749,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,e5oldyeb,LA-CDIP_InternVL3-2B_contrastive_20260209-185715,finished,contrastive,3,contrastive_k3,1.0054819973682317e-06,0.7972493868287651,64.0,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850077,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/e5oldyeb,0.021397297418838564,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,kkwupdzb,LA-CDIP_InternVL3-2B_contrastive_20260209-195705,finished,contrastive,3,contrastive_k3,1.0185313638540517e-06,0.9733856401595462,64.0,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850077,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/kkwupdzb,0.021397297418838564,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,xy4z7pi2,LA-CDIP_InternVL3-2B_contrastive_20260209-205650,finished,contrastive,3,contrastive_k3,2.226507439750617e-06,0.8542407842437969,64.0,0.007462686567164179,0.025342039800995045,0.017879353233830865,0.008428407943247621,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/xy4z7pi2,0.006951417893496368,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,wb84hgjq,LA-CDIP_InternVL3-2B_contrastive_20260209-215639,finished,contrastive,3,contrastive_k3,1.0435711952086774e-06,0.47091362542084514,64.0,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850077,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/wb84hgjq,0.021397297418838564,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,akko00te,LA-CDIP_InternVL3-2B_triplet_20260209-225632,finished,triplet,3,triplet_k3,0.0009327402584514404,0.7625470888105331,64.0,0.1400808457711443,0.21610696517412936,0.07602611940298507,0.09613811827846774,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/akko00te,0.19820590434811952,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,tho9467u,LA-CDIP_InternVL3-2B_triplet_20260209-235614,finished,triplet,3,triplet_k3,8.999843155271316e-06,0.16573154745293484,64.0,0.017879353233830865,0.025342039800995045,0.00746268656716418,0.01540216983721403,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/tho9467u,0.029550179787462806,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,m9ufteuc,LA-CDIP_InternVL3-2B_triplet_20260210-005558,finished,triplet,3,triplet_k3,8.777210659552039e-05,0.7507859884260469,64.0,0.017879353233830865,0.017879353233830865,0.0,0.014039866824964877,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/m9ufteuc,0.031919220058795744,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,m2kligwv,LA-CDIP_InternVL3-2B_triplet_20260210-015539,finished,triplet,3,triplet_k3,0.0004013544922443824,0.32329286617169706,64.0,0.09685945273631838,0.09685945273631838,0.0,0.010633186749956471,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/m2kligwv,0.10749263948627485,True
