dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,rdzmxy5r,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-193655,finished,subcenter_cosface,1,subcenter_cosface_k1,2.0050211087486303e-05,0.30291378839180017,32.0,0.31270690094219505,0.3810797046091164,0.06837280366692133,0.028008567857740634,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/rdzmxy5r,0.30652906696647503,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,ofz2pexp,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-153428,finished,subcenter_cosface,1,subcenter_cosface_k1,3.4866313555917506e-05,0.35708681554288924,32.0,0.32569391392920805,0.3745861981156099,0.048892284186401846,0.021119954816940043,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/ofz2pexp,0.3223677266529472,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,jk2oizcr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-014033,finished,subcenter_cosface,1,subcenter_cosface_k1,2.5991229831826113e-05,0.36631639467162513,32.0,0.32900432900432897,0.3745861981156099,0.045581869111280926,0.021487499165162915,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/jk2oizcr,0.3277008936138514,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,lm65kg8n,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-233924,finished,subcenter_cosface,1,subcenter_cosface_k1,2.8257489708579003e-05,0.29995532214195386,32.0,0.3354978354978355,0.34530175706646293,0.009803921568627416,0.0046216129489316665,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/lm65kg8n,0.33521748766245346,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,y9oa9q8r,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-203729,finished,subcenter_cosface,1,subcenter_cosface_k1,2.252560119029528e-05,0.23274206785899668,32.0,0.3388082505729565,0.3810797046091164,0.042271454036159894,0.01767960790231686,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/y9oa9q8r,0.3353521314571934,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,fsjjlbpm,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-045650,finished,subcenter_cosface,3,subcenter_cosface_k3,1.6978589377381805e-05,0.5366259223106435,32.0,0.32900432900432897,0.3843901196842373,0.05538579067990834,0.022623598174734944,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/fsjjlbpm,0.32393503183910977,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,471o04kr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-235334,finished,subcenter_cosface,3,subcenter_cosface_k3,1.1976135377330945e-05,0.5592874464808715,32.0,0.34530175706646293,0.40718105423987777,0.06187929717341484,0.025274164569110823,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/471o04kr,0.33963627304886634,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,gw44n0ju,RVL-CDIP_InternVL3-2B_triplet_20260302-085308,finished,triplet,3,triplet_k3,1.1709702633557632e-05,0.18754232045561345,64.0,0.29640947288006114,0.3680926916221034,0.07168321874204225,0.035421666069661024,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/gw44n0ju,0.29598952957870106,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,at73omqs,RVL-CDIP_InternVL3-2B_triplet_20260302-095333,finished,triplet,3,triplet_k3,1.5351031105393288e-05,0.19816563168884815,64.0,0.2899159663865546,0.3354978354978355,0.045581869111280926,0.041284596165083044,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/at73omqs,0.3084096279959972,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,8apyqq1l,RVL-CDIP_InternVL3-2B_triplet_20260302-105356,finished,triplet,3,triplet_k3,1.8816882775347102e-05,0.2335254178562441,64.0,0.2801120448179272,0.29640947288006114,0.016297428062133967,0.038216756392889455,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/8apyqq1l,0.31018008717974965,False
