dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,l9x1xoas,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-195138,finished,subcenter_arcface,1,subcenter_arcface_k1,1.7345476596077634e-06,0.15367936988255018,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/l9x1xoas,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,gdpoc75j,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-205125,finished,subcenter_arcface,4,subcenter_arcface_k4,1.0252905916513218e-06,0.5602306284009633,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/gdpoc75j,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,7rlk0lae,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-215112,finished,subcenter_arcface,3,subcenter_arcface_k3,1.4012499995063487e-06,0.5947409426266075,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/7rlk0lae,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,baab77kb,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-225056,finished,subcenter_arcface,1,subcenter_arcface_k1,3.3740626712389775e-06,0.5708193685012262,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/baab77kb,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,t4za24cp,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-235048,finished,subcenter_arcface,3,subcenter_arcface_k3,4.323503012428773e-05,0.5994816846877559,32.0,0.017879353233830865,0.06110074626865672,0.043221393034825854,0.017732515862129927,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/t4za24cp,0.014001172578547865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,7624xc2u,LA-CDIP_InternVL3-2B_subcenter_cosface_20260215-110936,finished,subcenter_cosface,1,subcenter_cosface_k1,1.4385806017344154e-06,0.3557427910330141,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/7624xc2u,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,re8gkxvs,LA-CDIP_InternVL3-2B_subcenter_cosface_20260215-120937,finished,subcenter_cosface,4,subcenter_cosface_k4,3.5242153709152285e-05,0.17111891508662128,32.0,0.014925373134328358,0.017879353233830865,0.002953980099502507,0.004383360375993062,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/re8gkxvs,0.017831743460570166,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,giah7t2k,LA-CDIP_InternVL3-2B_subcenter_cosface_20260215-140944,finished,subcenter_cosface,2,subcenter_cosface_k2,1.4457565238126857e-06,0.4233447701183227,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/giah7t2k,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,s6u28mfl,LA-CDIP_InternVL3-2B_subcenter_cosface_20260215-160955,finished,subcenter_cosface,3,subcenter_cosface_k3,1.2095418930875167e-05,0.3797081466170696,32.0,0.025342039800995045,0.025342039800995045,0.0,0.008428407943247593,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/s6u28mfl,0.033770447744242635,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,ot4cwoqe,LA-CDIP_InternVL3-2B_subcenter_arcface_20260214-201101,finished,subcenter_arcface,1,subcenter_arcface_k1,9.362261623630456e-05,0.13180517275640422,32.0,0.007462686567164179,0.08644278606965175,0.07898009950248758,0.032397138545809,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/ot4cwoqe,0.00036977536172939224,False
