dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,4b3b2zri,LA-CDIP_InternVL3-2B_subcenter_cosface_20260325-103658,finished,subcenter_cosface,3,subcenter_cosface_k3,2.961926261246823e-06,0.23507737705212903,32.0,0.03239958500074109,0.04652438120646214,0.014124796205721053,0.007139002767463816,True,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/4b3b2zri,0.03247618966534438
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,alpa0r3w,LA-CDIP_InternVL3-2B_subcenter_cosface_20260325-140926,finished,subcenter_cosface,3,subcenter_cosface_k3,1.2140985363413904e-05,0.20193544591445067,32.0,0.02438120646213131,0.06256113828368165,0.03817993182155034,0.014026342866805997,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/alpa0r3w,0.019317583418162136
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,6icvlywy,LA-CDIP_InternVL3-2B_subcenter_cosface_20260325-174210,finished,subcenter_cosface,3,subcenter_cosface_k3,8.457096508673061e-06,0.2323802618609184,32.0,0.035289758411145684,0.035289758411145684,0.0,0.013635689936267983,False,4,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/6icvlywy,0.048925448347413664
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,38ymwoqi,LA-CDIP_InternVL3-2B_triplet_20260326-212025,finished,triplet,3,triplet_k3,1.4668330147828232e-06,0.5154,64.0,0.021491033051726716,0.0407440343856529,0.01925300133392618,0.007588538192875015,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/38ymwoqi,0.01945307057763864
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,xcsk3xw6,LA-CDIP_InternVL3-2B_triplet_20260327-005254,finished,triplet,3,triplet_k3,8.824203262265975e-06,0.5154,64.0,0.018600859641322066,0.02438120646213131,0.005780346820809246,0.0037969597391878935,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/xcsk3xw6,0.019507645970105337
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,w1anwbda,LA-CDIP_InternVL3-2B_triplet_20260327-042455,finished,triplet,3,triplet_k3,2.2258373441459195e-06,0.5154,64.0,0.018600859641322066,0.02438120646213131,0.005780346820809246,0.0022664555457652252,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/w1anwbda,0.017977141776682668
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,bet4hund,LA-CDIP_InternVL3-2B_subcenter_cosface_20260323-072412,finished,subcenter_cosface,1,subcenter_cosface_k1,3.2228167816785573e-06,0.23087125083996568,32.0,0.03239958500074109,0.04363420779605749,0.011234622795316403,0.011088861563875422,True,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/bet4hund,0.03787113516695831
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,xysem7mu,LA-CDIP_InternVL3-2B_subcenter_cosface_20260323-001901,finished,subcenter_cosface,1,subcenter_cosface_k1,4.048202162559002e-06,0.23227935015357015,32.0,0.035289758411145684,0.0407440343856529,0.0054542759745072125,0.010346466562969314,True,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/xysem7mu,0.04290908698686139
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,v71y3ccz,LA-CDIP_InternVL3-2B_subcenter_cosface_20260323-105649,finished,subcenter_cosface,1,subcenter_cosface_k1,4.159816262435171e-06,0.2230745532950374,32.0,0.035289758411145684,0.035289758411145684,0.0,0.012318963188140518,True,4,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/v71y3ccz,0.047608721599286204
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,cmcx8wil,LA-CDIP_InternVL3-2B_subcenter_cosface_20260323-134705,finished,subcenter_cosface,1,subcenter_cosface_k1,3.683358479881031e-06,0.23343441190013725,32.0,0.035289758411145684,0.0407440343856529,0.0054542759745072125,0.011089548564692955,True,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/cmcx8wil,0.04365216898858503
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,btvtof1g,LA-CDIP_InternVL3-2B_subcenter_cosface_20260323-172008,finished,subcenter_cosface,1,subcenter_cosface_k1,3.5432782273851195e-06,0.2840484119386982,32.0,0.03239958500074109,0.04363420779605749,0.011234622795316403,0.0143937820475061,True,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/btvtof1g,0.04117605565058899
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,yw2mn4xw,LA-CDIP_InternVL3-2B_subcenter_cosface_20260324-111016,finished,subcenter_cosface,2,subcenter_cosface_k2,1.8313760063588215e-06,0.3994223457785214,32.0,0.03496368756484365,0.04652438120646214,0.011560693641618491,0.00638512883504548,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/yw2mn4xw,0.03556846957907989
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,l2wtrhhv,LA-CDIP_InternVL3-2B_subcenter_cosface_20260324-144248,finished,subcenter_cosface,2,subcenter_cosface_k2,1.1616587467265394e-06,0.44525605314626343,32.0,0.04652438120646214,0.04652438120646214,0.0,0.0014450867052022975,True,4,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/l2wtrhhv,0.04796946791166444
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,9lnwb2t8,LA-CDIP_InternVL3-2B_subcenter_cosface_20260324-173335,finished,subcenter_cosface,2,subcenter_cosface_k2,1.8528505317396155e-06,0.4050556286948759,32.0,0.03496368756484365,0.04652438120646214,0.011560693641618491,0.00638512883504548,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/9lnwb2t8,0.03556846957907989
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,yf9vwi7h,LA-CDIP_InternVL3-2B_subcenter_cosface_20260324-210612,finished,subcenter_cosface,2,subcenter_cosface_k2,1.7193130942560583e-06,0.4061886069636485,32.0,0.03496368756484365,0.04652438120646214,0.011560693641618491,0.005360473118783633,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/yf9vwi7h,0.03454381386281804
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,neequpwa,LA-CDIP_InternVL3-2B_subcenter_cosface_20260325-003925,finished,subcenter_cosface,2,subcenter_cosface_k2,1.350343600824815e-06,0.4613273375886004,32.0,0.03496368756484365,0.037853860975248246,0.002890173410404595,0.006062478891156937,True,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/neequpwa,0.03958107975079829
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,q4ype70g,LA-CDIP_InternVL3-2B_subcenter_cosface_20260325-041240,finished,subcenter_cosface,2,subcenter_cosface_k2,1.8703451456939397e-06,0.4355140513714446,32.0,0.03496368756484365,0.04652438120646214,0.011560693641618491,0.00638512883504548,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/q4ype70g,0.03556846957907989
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,10wrlcp2,LA-CDIP_InternVL3-2B_subcenter_cosface_20260325-074554,finished,subcenter_cosface,2,subcenter_cosface_k2,1.1137216631585802e-06,0.4195685072004874,32.0,0.04652438120646214,0.04652438120646214,0.0,0.0014450867052022975,True,4,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/10wrlcp2,0.04796946791166444
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,704xvl46,LA-CDIP_InternVL3-2B_subcenter_cosface_20260325-203208,finished,subcenter_cosface,3,subcenter_cosface_k3,1.7669264937203062e-05,0.20505905684503128,32.0,0.021817103898028746,0.07603379279679859,0.05421668889876984,0.020070001158545278,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/704xvl46,0.014778760607189103
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,b4lc1liy,LA-CDIP_InternVL3-2B_subcenter_cosface_20260326-000438,finished,subcenter_cosface,3,subcenter_cosface_k3,1.093687683027378e-05,0.1812349137776675,32.0,0.021817103898028746,0.0407440343856529,0.01892693048762415,0.013402072040629027,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/b4lc1liy,0.025755710694845696
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,ydsskha6,LA-CDIP_InternVL3-2B_subcenter_cosface_20260326-033724,finished,subcenter_cosface,3,subcenter_cosface_k3,4.9221564705046107e-05,0.1793087832399655,32.0,0.005128205128205128,0.07892396620720318,0.07379576107899806,0.026707148979461862,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/ydsskha6,-0.005062526431832037
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,6uqij532,LA-CDIP_InternVL3-2B_subcenter_cosface_20260326-070941,finished,subcenter_cosface,3,subcenter_cosface_k3,4.9852006375330503e-05,0.20934458462760971,32.0,0.005128205128205128,0.08437824218171039,0.07925003705350527,0.027525512160831538,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/6uqij532,-0.006971301237715964
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,ql7tuvkc,LA-CDIP_InternVL3-2B_subcenter_cosface_20260326-104155,finished,subcenter_cosface,3,subcenter_cosface_k3,4.754960228091749e-05,0.1978786249811571,32.0,0.005128205128205128,0.08148806877130574,0.07635986364310061,0.026263553636898317,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/ql7tuvkc,-0.006788173056446859
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,yyz7wcmi,LA-CDIP_InternVL3-2B_subcenter_cosface_20260326-141451,finished,subcenter_cosface,3,subcenter_cosface_k3,5.019444401154819e-05,0.33451961277844033,32.0,0.008018378538609778,0.10074107010523192,0.09272269156662215,0.03324547682845776,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/yyz7wcmi,-0.005097490416243536
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,20ndfwwc,LA-CDIP_InternVL3-2B_subcenter_cosface_20260326-174737,finished,subcenter_cosface,3,subcenter_cosface_k3,4.818689410626489e-05,0.2792099457582061,32.0,0.010908551949014373,0.08694234474581296,0.07603379279679859,0.02834326079576431,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/20ndfwwc,0.0012349163463793895
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,wwyv5fss,LA-CDIP_InternVL3-2B_triplet_20260327-075653,finished,triplet,3,triplet_k3,1.934231580576896e-06,0.5154,64.0,0.0160367570772195,0.027271379872535962,0.011234622795316462,0.007640759251334105,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/wwyv5fss,0.018060204930895375
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,3pc4s6dj,LA-CDIP_InternVL3-2B_triplet_20260327-112859,finished,triplet,3,triplet_k3,3.772761817700983e-07,0.5154,64.0,0.03272565584704312,0.04363420779605749,0.01090855194901437,0.005344077221545628,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/3pc4s6dj,0.03261545709408156
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,v5jbt9e9,LA-CDIP_InternVL3-2B_triplet_20260327-150145,finished,triplet,3,triplet_k3,1.0598391147880405e-06,0.5154,64.0,0.01892693048762415,0.04363420779605749,0.02470727730843334,0.010039696146915354,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/v5jbt9e9,0.016612987980322833
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,ry61btse,LA-CDIP_InternVL3-2B_triplet_20260327-183409,finished,triplet,3,triplet_k3,1.8512484482344936e-06,0.5154,64.0,0.0160367570772195,0.029835482436638527,0.013798725359419027,0.007448626240976711,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/ry61btse,0.016586020638486697
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,ulkb6937,LA-CDIP_InternVL3-2B_triplet_20260327-220622,finished,triplet,3,triplet_k3,9.287613623368818e-06,0.5154,64.0,0.021491033051726716,0.021491033051726716,0.0,0.004179443223305171,True,4,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/ulkb6937,0.025670476275031887
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,53es8wj4,LA-CDIP_InternVL3-2B_triplet_20260328-005609,finished,triplet,3,triplet_k3,9.104978616320546e-06,0.5154,64.0,0.02438120646213131,0.02438120646213131,0.0,0.006181434287582004,True,4,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/53es8wj4,0.030562640749713314
LA-CDIP,fine,CaVL-Doc_LA-CDIP_FineSearch,tjm7jn86,LA-CDIP_InternVL3-2B_triplet_20260328-034600,finished,triplet,3,triplet_k3,6.906696976351931e-07,0.5154,64.0,0.02438120646213131,0.04363420779605749,0.01925300133392618,0.007042964348331501,False,5,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_FineSearch/runs/tjm7jn86,0.021797670143499724
