run_id,run_name,loss_type,lr,margin,scale,k,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_epochs
aiih1ldd,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-002706,subcenter_arcface,8.308023356463378e-05,0.3292350126435801,32.0,3,0.39088362617774386,0.39088362617774386,0.0,0.03685286169667601,True,3
0irebjgo,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-012732,subcenter_arcface,6.53239318195559e-05,0.45232870928312074,32.0,3,0.40718105423987777,0.40718105423987777,0.0,0.01625437736259484,True,3
2c90dat4,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-022801,subcenter_arcface,2.0138075843393156e-06,0.25359651611789424,32.0,3,0.3712757830404889,0.39088362617774386,0.019607843137254943,0.012227638518869096,False,3
sajdzg6w,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-032829,subcenter_arcface,0.0007357523990136432,0.4536388041683904,32.0,3,0.44843391902215435,0.5277565571683219,0.07932263814616758,0.03718475714703482,False,3
olqkvril,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-042855,subcenter_arcface,4.621613295369066e-05,0.2627820997829502,32.0,3,0.3745861981156099,0.3745861981156099,0.0,0.015365362531513122,True,3
kr753kxd,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-052922,subcenter_arcface,0.00013929994837501742,0.5152671513300716,32.0,3,0.37789661319073087,0.37789661319073087,0.0,0.030700758592927473,True,3
nhfoec3z,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-062947,subcenter_arcface,2.6462538317388612e-06,0.24220572503030072,32.0,3,0.3712757830404889,0.39088362617774386,0.019607843137254943,0.014679018184838175,True,3
dj4bpp67,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-073013,subcenter_arcface,7.393788704346686e-06,0.4065741686780984,32.0,3,0.3810797046091164,0.3810797046091164,0.0,0.004072145935425183,True,3
5fnryaf2,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-083038,subcenter_arcface,0.0008692803930019286,0.4777595303097007,32.0,3,0.41367456073338427,0.4755538579067991,0.06187929717341484,0.04789773139740549,True,3
4n09lnew,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-093103,subcenter_arcface,0.00010009517688691323,0.2065764596849717,32.0,3,0.3517952635599695,0.3517952635599695,0.0,0.06984646183726703,True,3
rua1dtex,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-103131,subcenter_arcface,0.0005159669407596889,0.2007849880641172,32.0,3,0.491851285968933,0.491851285968933,0.0,0.010743749582581431,True,3
cd5jdfq4,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-113156,subcenter_arcface,6.407887163692072e-06,0.5794315447146265,32.0,3,0.3712757830404889,0.3712757830404889,0.0,0.010655873625364524,True,3
2an65xhz,RVL-CDIP_InternVL3-2B_subcenter_arcface_20260223-123223,subcenter_arcface,1.356558953909184e-06,0.1827930748664849,32.0,3,0.39088362617774386,0.39088362617774386,0.0,0.0046216129489316665,True,3
4eucsih4,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-133259,subcenter_cosface,2.445773203467881e-06,0.21763876032250165,32.0,1,0.3680926916221034,0.3680926916221034,0.0,0.007682681265756549,False,3
rb3i8nl5,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-143337,subcenter_cosface,4.239174709135803e-05,0.35237351014104557,32.0,1,0.31270690094219505,0.3388082505729565,0.02610134963076144,0.01625437736259484,True,3
ofz2pexp,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-153428,subcenter_cosface,3.4866313555917506e-05,0.35708681554288924,32.0,1,0.32569391392920805,0.3745861981156099,0.048892284186401846,0.021119954816940043,False,3
ej41sw38,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-163506,subcenter_cosface,0.0009726688878172208,0.5890917076506662,32.0,1,0.4567099567099567,0.4949070537305832,0.038197097020626514,0.022882154739131504,True,3
